1 -6.65344 -6.65344 0
2 -6.65341 -6.65343 1.02629e-05
3 -6.65901 -6.65529 0.00151884
4 -6.66207 -6.65698 0.00185931
5 -6.65629 -6.65684 0.00149265
6 -6.66089 -6.65752 0.0013881
7 -6.65401 -6.65702 0.00127716
8 -6.65578 -6.65686 0.00112689
9 -6.66313 -6.65756 0.00119761
10 -6.65518 -6.65732 0.00110112
11 -6.65225 -6.65686 0.00109333
12 -6.6574 -6.6569 0.00100316
13 -6.65133 -6.65648 0.00101364
14 -6.66415 -6.65702 0.00107924
15 -6.65227 -6.65671 0.00105286
16 -6.65352 -6.65651 0.00100568
17 -6.65363 -6.65634 0.000960691
18 -6.65411 -6.65621 0.000915229
19 -6.65092 -6.65594 0.000908548
20 -6.66256 -6.65627 0.000921549
