1 -3.35035 -3.35035 0
2 -3.34766 -3.34901 0.000949627
3 -3.3475 -3.3485 0.00075497
4 -3.3481 -3.3484 0.000572852
5 -3.35141 -3.349 0.000706625
6 -3.34879 -3.34897 0.00058976
7 -3.35041 -3.34917 0.000540264
8 -3.34916 -3.34917 0.000472733
9 -3.34852 -3.3491 0.000425672
10 -3.34839 -3.34903 0.000389004
11 -3.34795 -3.34893 0.000365824
12 -3.34756 -3.34882 0.000352625
13 -3.34944 -3.34886 0.000328715
14 -3.34907 -3.34888 0.000305571
15 -3.3481 -3.34883 0.000289631
16 -3.34819 -3.34879 0.000274246
17 -3.3465 -3.34865 0.000289331
18 -3.34777 -3.3486 0.000277393
19 -3.34952 -3.34865 0.000266913
20 -3.35052 -3.34875 0.000269489
