1 0.0547252 0.0547252 0
2 0.0540812 0.0544032 0.000227692
3 0.054739 0.0545152 0.000177183
4 0.0584076 0.0554883 0.000853151
5 0.0560376 0.0555981 0.000689558
6 0.0517755 0.054961 0.00081759
7 0.0561228 0.055127 0.000717439
8 0.0544141 0.0550379 0.00063327
9 0.0536187 0.0548802 0.000582207
10 0.0548719 0.0548794 0.000523987
11 0.0575011 0.0551177 0.000527779
12 0.0554108 0.0551421 0.000484362
13 0.0567163 0.0552632 0.000461992
14 0.0566206 0.0553602 0.000439048
15 0.054476 0.0553012 0.000413717
16 0.0553207 0.0553024 0.000387861
17 0.0525503 0.0551406 0.000397398
18 0.0569628 0.0552418 0.000388001
19 0.0536442 0.0551577 0.000376581
20 0.0533587 0.0550678 0.000368337
