1 -5.03518 -5.03518 0
2 -5.01608 -5.02563 0.00675429
3 -4.98959 -5.01362 0.0107941
4 -5.02093 -5.01544 0.00824902
5 -5.05474 -5.0233 0.00964156
6 -5.0271 -5.02394 0.00805535
7 -5.03174 -5.02505 0.00698122
8 -5.02672 -5.02526 0.00611168
9 -5.01202 -5.02379 0.00560687
10 -4.98167 -5.01958 0.00643665
11 -4.99045 -5.01693 0.00637298
12 -5.03244 -5.01822 0.00597164
13 -4.99793 -5.01666 0.00571258
14 -5.01109 -5.01626 0.0053184
15 -5.02803 -5.01705 0.00502141
16 -4.97962 -5.01471 0.00522421
17 -5.01017 -5.01444 0.00492371
18 -5.04364 -5.01606 0.00491018
19 -5.04565 -5.01762 0.00489247
20 -5.01962 -5.01772 0.00464887
