1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0.00328809 0
1 0.049611 0
1 0.318765 0
1 1.04885 0
1 2.25604 0
1 3.68553 0
1 4.67951 0
1 4.73207 0
1 4.35759 0
1 3.64053 0
1 2.62066 0
1 1.8455 0
1 1.24674 0
1 0.689156 0
1 0.344526 0
1 0.178238 0
1 0.0988179 0
1 0.0562839 0
1 0.0496881 0
1 0.0852588 0
1 0.117937 0
1 0.180932 0
1 0.284492 0
1 0.446466 0
1 0.580946 0
1 0.767376 0
1 0.893896 0
1 0.974663 0
1 0.958336 0
1 0.826747 0
1 0.63436 0
1 0.496325 0
1 0.347785 0
1 0.225159 0
1 0.19813 0
1 0.2689 0
1 0.477862 0
1 0.788761 0
1 1.23327 0
1 1.70372 0
1 2.14591 0
1 2.52732 0
1 2.64928 0
1 2.4993 0
1 2.19222 0
1 1.71285 0
1 1.22415 0
1 0.829757 0
1 0.556689 0
1 0.459331 0
1 0.506325 0
1 0.617621 0
1 0.766793 0
1 0.899455 0
1 0.967067 0
1 0.962831 0
1 0.910457 0
1 0.792998 0
1 0.680651 0
1 0.600319 0
1 0.587591 0
