1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0.209151 0
1 1.02945 0
1 1.42255 0
1 1.36836 0
1 1.35854 0
1 1.51513 0
1 1.6657 0
1 1.28513 0
1 1.33158 0
1 1.08531 0
1 0.9578 0
1 1.03691 0
1 0.913585 0
1 0.941521 0
1 0.949179 0
1 0.837324 0
1 0.800687 0
1 0.822823 0
1 0.759589 0
1 0.913236 0
1 0.808932 0
1 0.896346 0
1 0.923898 0
1 1.03603 0
1 1.12184 0
1 1.13904 0
1 1.03601 0
1 1.02465 0
1 0.987242 0
1 1.08431 0
1 0.941813 0
1 0.909176 0
1 0.944324 0
1 0.963643 0
1 0.952089 0
1 0.896681 0
1 0.919219 0
1 0.962313 0
1 0.958775 0
1 0.943634 0
1 0.994584 0
1 0.954389 0
1 1.00222 0
1 0.979169 0
1 0.997413 0
1 0.945346 0
1 0.907837 0
1 0.975122 0
1 0.974292 0
1 0.975142 0
1 0.923481 0
1 0.984193 0
1 1.01564 0
1 1.0398 0
1 1.06592 0
1 1.07066 0
1 1.0023 0
1 1.01141 0
1 0.97682 0
1 1.01822 0
1 0.988505 0
1 0.987484 0
1 0.968318 0
1 0.960402 0
1 1.0908 0
1 1.00213 0
1 0.968777 0
1 0.950145 0
1 0.93689 0
1 0.954312 0
1 0.971194 0
1 0.970022 0
1 0.934294 0
1 0.938889 0
1 0.985184 0
1 0.985892 0
1 0.958994 0
1 0.947254 0
1 0.973775 0
1 0.962503 0
1 0.940878 0
1 0.915155 0
1 0.968536 0
1 0.984643 0
1 0.944618 0
1 0.992835 0
