1 -0.411801 -0.411801 0
2 -0.417857 -0.414829 0.00214115
3 -0.415552 -0.41507 0.00144092
4 -0.415689 -0.415225 0.00108896
5 -0.414765 -0.415133 0.000875033
6 -0.416355 -0.415337 0.000752525
7 -0.414056 -0.415154 0.000666887
8 -0.4174 -0.415434 0.000639943
9 -0.415828 -0.415478 0.000570333
10 -0.413141 -0.415245 0.000559133
11 -0.412412 -0.414987 0.000564473
12 -0.412894 -0.414813 0.000543722
13 -0.413604 -0.41472 0.000509786
14 -0.414263 -0.414687 0.000474416
15 -0.416928 -0.414836 0.00046571
16 -0.413963 -0.414782 0.000439788
17 -0.419467 -0.415057 0.000492754
18 -0.416569 -0.415141 0.000472483
19 -0.408269 -0.41478 0.000569477
20 -0.410072 -0.414544 0.000587636
