1 1.40968 1.40968 0
2 1.45101 1.43034 0.014611
3 1.53083 1.46384 0.0290328
4 1.43967 1.4578 0.0223946
5 1.52251 1.47074 0.0213298
6 1.5284 1.48035 0.0198218
7 1.42978 1.47312 0.0182594
8 1.33124 1.45539 0.0230323
9 1.36764 1.44564 0.022442
10 1.33663 1.43474 0.0226915
11 1.45616 1.43669 0.0207121
12 1.33442 1.42816 0.0206652
13 1.52229 1.4354 0.0203045
14 1.47519 1.43825 0.019052
15 1.47872 1.44094 0.017972
16 1.31899 1.43332 0.0183942
17 1.37542 1.42992 0.0176247
18 1.40138 1.42833 0.0167168
19 1.54479 1.43446 0.0169233
20 1.4117 1.43332 0.0161154
