1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 0 0
1 7.36405e-05 0
1 0.00402266 0
1 0.0453187 0
1 0.281846 0
1 0.99531 0
1 2.21734 0
1 3.63281 0
1 4.63759 0
1 4.89783 0
1 4.53205 0
1 3.67399 0
1 2.69668 0
1 1.83013 0
1 1.11543 0
1 0.641711 0
1 0.336403 0
1 0.175886 0
1 0.086078 0
1 0.0479747 0
1 0.0364985 0
1 0.0558983 0
1 0.0974637 0
1 0.178129 0
1 0.297248 0
1 0.446536 0
1 0.630243 0
1 0.807429 0
1 0.938587 0
1 0.982376 0
1 0.939661 0
1 0.815755 0
1 0.644834 0
1 0.459099 0
1 0.313889 0
1 0.209334 0
1 0.180713 0
1 0.242881 0
1 0.424185 0
1 0.739491 0
1 1.18349 0
1 1.72397 0
1 2.25899 0
1 2.62097 0
1 2.73798 0
1 2.56728 0
1 2.19789 0
1 1.68172 0
1 1.19239 0
1 0.791621 0
1 0.530085 0
1 0.425436 0
1 0.453975 0
1 0.575918 0
1 0.756265 0
1 0.920052 0
1 1.02812 0
1 1.03508 0
1 0.923192 0
1 0.778714 0
1 0.648632 0
1 0.555968 0
1 0.555086 0
